Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2024-11-19,11,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,50579949-f7f6-4055-8f88-f23e556b5f33,Technical,Debug this error in REST APIs:,6,181,Debugging,5,2.22,14,Laptop/Desktop,fr,0.9762,0.9,Instant,0,1,0,Puerto Rico
2024-11-19,11,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,5d666189-adce-4894-ad51-81219396677d,Technical,Explain neural networks algorithm,4,489,Algorithm Explanation,5,2.22,52,Mobile,zh,0.9872,0.91,Instant,0,6,0,Falkland Islands (Malvinas)
2024-11-19,11,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,1f603d4b-8391-4e4b-89a2-9651596b0255,Technical,Debug this error in neural networks:,6,486,Debugging,5,2.22,44,Mobile,de,0.9452,0.96,Instant,0,4,0,Saint Kitts and Nevis
2024-11-19,11,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,cdc8d582-5ceb-48ec-8d4a-e275b45e461b,Technical,Debug this error in REST APIs:,6,250,Debugging,5,2.22,46,Mobile,en,0.9525,0.87,Instant,0,3,0,Dominica
2024-11-19,11,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,5db5cf54-425c-422f-9b2a-6eb54409daf3,Technical,Optimize this neural networks code:,5,336,Code Optimization,5,2.22,45,Tablet,fr,0.9661,0.63,Instant,0,1,1,Qatar
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,a45993a1-4e93-4cfb-9cfe-a34c2c0d1dc9,General,Draft a professional email about AI ethics,7,339,Professional Writing,3,0.9,14,Laptop/Desktop,es,0.7778,3.18,Standard,0,3,0,Tunisia
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,8938240a-27dd-4d7c-8fb0-497096520ca3,General,Draft a professional email about personal finance,7,475,Professional Writing,4,1.3,6,Tablet,de,0.805,2.94,Standard,0,1,3,San Marino
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,88c05f9b-2c41-4d9e-8c90-2b7ebda61a13,General,Explain personal finance in simple terms,6,57,Education,5,1.7,5,Laptop/Desktop,zh,0.8039,3.12,Standard,0,8,3,Guadeloupe
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,a5b71899-fbd1-4270-9461-69818529edf5,General,What are the best practices for climate change?,8,367,Best Practices,3,0.9,14,Laptop/Desktop,fr,,2.98,Standard,1,6,2,Cote d'Ivoire
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,380bf3f0-e7ab-44ad-99ac-90706dcaaf88,General,Draft a professional email about personal finance,7,84,Professional Writing,4,1.3,35,Mobile,de,0.7435,3.28,Standard,0,2,0,Norway
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,e0e330db-b386-49fc-8322-7c1e12ce84a9,General,Draft a professional email about personal finance,7,409,Professional Writing,5,1.7,12,Laptop/Desktop,en,0.7601,3.28,Standard,0,4,1,Korea
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,320b5016-bcfb-48be-9aa8-236e6e41874f,General,Write a blog post about climate change,7,411,Content Creation,4,1.3,17,Laptop/Desktop,fr,0.8199,3.14,Standard,0,4,2,Lao People's Democratic Republic
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,734e3afc-0f62-4383-93dd-12ddc4da728c,General,Write a blog post about personal finance,7,217,Content Creation,4,1.3,10,Laptop/Desktop,en,0.785,3.0,Standard,0,10,3,Panama
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,cc73169f-b261-4da0-ac96-e6a704f9f850,General,Draft a professional email about personal finance,7,261,Professional Writing,4,1.3,27,Mobile,fr,0.754,3.08,Standard,0,7,2,Lebanon
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,35959e50-8308-48e1-b980-f4c4f0de078b,General,What are the best practices for personal finance?,8,383,Best Practices,5,1.7,12,Laptop/Desktop,fr,0.8204,3.16,Standard,1,7,1,Armenia
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,b193c210-655c-4a7d-8045-d0b1f0972253,General,Explain climate change in simple terms,6,155,Education,4,1.3,27,Mobile,es,0.8164,3.02,Standard,0,7,1,Palestinian Territory
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,8c5276f1-e092-48d1-aec8-2da82579835c,General,Write a blog post about personal finance,7,346,Content Creation,5,1.7,27,Tablet,es,0.7635,2.9,Standard,0,6,1,Bulgaria
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,8e8f758b-e365-4ded-888b-d5aa761e8453,General,Write a blog post about climate change,7,122,Content Creation,5,1.7,34,Mobile,es,0.7538,3.2,Standard,1,1,1,Pakistan
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,e1a8e86c-db5e-4279-9be6-82254e1be777,General,Write a blog post about climate change,7,388,Content Creation,3,0.9,39,Mobile,de,0.7602,3.28,Standard,0,10,1,Solomon Islands
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,eb584efd-0d87-492b-9a79-5e0a1492f52b,General,Write a blog post about AI ethics,7,204,Content Creation,3,0.9,12,Laptop/Desktop,es,0.7474,2.97,Standard,0,9,2,Sao Tome and Principe
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,91894c19-3762-4b5a-b864-9e0c92d5ebbe,General,Draft a professional email about climate change,7,229,Professional Writing,3,0.9,36,Mobile,es,0.7936,3.08,Standard,1,5,1,Greenland
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,af7e1646-553f-461c-8dcb-70e91eed5b80,General,Draft a professional email about personal finance,7,145,Professional Writing,3,0.9,37,Tablet,en,0.8201,3.09,Standard,1,5,0,Botswana
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,de78ff62-0c31-41cf-90aa-ab01fb283094,General,Explain climate change in simple terms,6,321,Education,3,0.9,11,Laptop/Desktop,zh,0.7512,3.13,Standard,0,6,1,Germany
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,7d901bb7-9a32-4f35-b747-18d0bf5bddb3,General,Draft a professional email about personal finance,7,363,Professional Writing,5,1.7,32,Mobile,zh,,3.26,Standard,0,6,1,British Indian Ocean Territory (Chagos Archipelago)
2024-06-08,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,92793829-27a9-4a8c-a968-e0186634608a,General,Draft a professional email about AI ethics,7,456,Professional Writing,3,0.9,27,Mobile,es,0.749,3.19,Standard,0,6,0,Saint Martin
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,3a11751a-27b5-4466-a57a-dbb4acf3418a,General,How to implement neural networks in Python?,7,435,Implementation Help,5,2.07,29,Mobile,de,,1.31,Fast,0,4,2,Paraguay
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,8faad167-6df2-4625-8203-0e6b481e82ab,Technical,Optimize this neural networks code:,5,272,Code Optimization,5,2.07,25,Mobile,es,0.9368,1.5,Fast,0,4,1,Greenland
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,c74384ba-318c-4973-aae8-627a8c24efcc,General,How to implement neural networks in Python?,7,329,Implementation Help,5,2.07,33,Laptop/Desktop,en,0.9004,1.5,Fast,0,2,1,Taiwan
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,0d41ea16-867a-41a0-ac05-0cadcdc3bbf8,Technical,Debug this error in SQL optimization:,6,398,Debugging,5,2.07,29,Laptop/Desktop,de,,1.56,Fast,0,9,1,Botswana
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,4a9df958-542b-43f5-a805-8018a09fe12c,Technical,Debug this error in SQL optimization:,6,470,Debugging,5,2.07,34,Mobile,de,0.8933,1.23,Fast,0,5,1,Cyprus
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,eea08fe0-afd7-42be-a5da-04be81d37b0c,General,How to implement SQL optimization in Python?,7,196,Implementation Help,5,2.07,19,Laptop/Desktop,zh,0.8729,1.23,Fast,0,5,0,Comoros
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,3e7b9a25-af5f-42c5-9956-89c604452c47,Technical,Explain REST APIs algorithm,4,218,Algorithm Explanation,5,2.07,47,Laptop/Desktop,zh,0.8973,1.26,Fast,0,5,2,Cote d'Ivoire
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,e554da75-f9a9-46fd-84d7-384f8b162895,Technical,Debug this error in REST APIs:,6,355,Debugging,5,2.07,35,Laptop/Desktop,es,0.9457,1.34,Fast,0,4,1,Cameroon
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,cd1c46ea-1748-4a6a-bbea-ce35de29cbce,Technical,Optimize this neural networks code:,5,404,Code Optimization,5,2.07,53,Laptop/Desktop,en,0.8733,1.43,Fast,0,5,1,Australia
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,cbbf11aa-2c09-4244-bca5-c26390e132b7,General,How to implement REST APIs in Python?,7,271,Implementation Help,5,2.07,11,Mobile,fr,0.8764,1.62,Fast,0,6,0,Saint Helena
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,403c99f2-0c38-43a9-b143-82d267e0598e,Technical,Optimize this REST APIs code:,5,362,Code Optimization,5,2.07,42,Laptop/Desktop,fr,,1.41,Fast,0,10,3,Bosnia and Herzegovina
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,2892ae55-6a85-4654-87e6-70e5bde034ec,Technical,Debug this error in REST APIs:,6,375,Debugging,5,2.07,45,Mobile,zh,0.9233,1.49,Fast,0,9,1,Saint Barthelemy
2024-07-24,7,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,ea494719-1590-49c1-9958-e666f9da4f0d,Technical,Explain SQL optimization algorithm,4,436,Algorithm Explanation,4,1.67,20,Laptop/Desktop,de,0.9056,1.6,Fast,0,5,0,Wallis and Futuna
2023-07-03,7,Monday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,42530a7d-5226-45b3-b6fd-f6473e752f96,General,What are the best practices for AI ethics?,8,79,Best Practices,3,0.72,9,Mobile,en,0.8389,4.2,Standard,0,8,1,Morocco
2023-07-03,7,Monday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,6dfa8a04-6972-4ae7-8dda-80a867bb0e85,General,Explain climate change in simple terms,6,459,Education,3,0.72,10,Mobile,fr,0.8368,4.17,Standard,1,3,1,Jamaica
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,81c3dad6-6953-4f4f-a4e5-1a1fe468147a,General,How to implement REST APIs in Python?,7,431,Implementation Help,5,1.97,15,Mobile,es,0.8863,1.74,Fast,0,7,3,Montenegro
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,8bc86c54-5601-420a-b2ff-a39c92e6da1d,General,How to implement SQL optimization in Python?,7,318,Implementation Help,5,1.97,32,Mobile,en,0.9087,2.0,Fast,0,2,0,Guam
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,0a9e7257-31d9-4df7-8da8-93effd1556d8,Technical,Optimize this REST APIs code:,5,433,Code Optimization,5,1.97,53,Laptop/Desktop,de,0.9095,1.86,Fast,0,4,0,United States of America
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,53470e05-9a47-49ec-9d47-8740c9f39658,General,How to implement REST APIs in Python?,7,457,Implementation Help,5,1.97,46,Mobile,de,0.8409,1.95,Fast,0,6,1,New Zealand
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,b4c24257-ace7-47ca-82bf-1491f1609757,General,How to implement neural networks in Python?,7,181,Implementation Help,5,1.97,26,Mobile,fr,0.9095,2.06,Fast,0,1,2,Zambia
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,e86732c1-9672-41b1-9a0a-20099c0746ad,Technical,Explain SQL optimization algorithm,4,477,Algorithm Explanation,5,1.97,44,Laptop/Desktop,zh,0.8862,2.06,Fast,1,5,0,Bahamas
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,6331b502-a358-4767-9d17-c461a8eecabc,General,How to implement neural networks in Python?,7,155,Implementation Help,5,1.97,16,Laptop/Desktop,zh,0.881,2.02,Fast,0,5,0,Cambodia
2023-10-15,10,Sunday,DeepSeek,DeepSeek-Chat 1.5,650000,65000,13000,0.02,0.95,d76431c6-e76e-4624-ba3c-370baf7a17df,Technical,Debug this error in REST APIs:,6,137,Debugging,5,1.97,49,Mobile,en,0.911,1.75,Fast,0,8,3,United Arab Emirates
2024-02-23,2,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,256c81cf-57e6-48f4-b3ed-c64fd663d1b3,General,Write a blog post about personal finance,7,449,Content Creation,3,0.81,28,Laptop/Desktop,fr,0.855,3.53,Standard,0,8,1,Slovakia (Slovak Republic)
2024-02-23,2,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,7f60ecd7-bb96-4b1b-b68d-6136eaeb8d86,General,What are the best practices for AI ethics?,8,100,Best Practices,3,0.81,20,Tablet,es,0.8693,3.49,Standard,0,1,2,Faroe Islands
2024-02-23,2,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,94b16952-bd8e-4d90-bedc-a4af60413094,General,Explain personal finance in simple terms,6,381,Education,3,0.81,33,Laptop/Desktop,fr,0.8568,3.86,Standard,1,6,2,Cook Islands
2024-02-23,2,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,2e47b1c7-7400-4363-87db-a6d5b1ce5040,General,Draft a professional email about personal finance,7,192,Professional Writing,5,1.61,25,Mobile,fr,0.8247,3.65,Standard,0,6,3,Czech Republic
2024-02-23,2,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,cdc8d582-5ceb-48ec-8d4a-e275b45e461b,General,Explain personal finance in simple terms,6,156,Education,3,0.81,18,Laptop/Desktop,fr,0.9041,3.48,Standard,0,7,3,Central African Republic
2024-02-23,2,Friday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,1218ff98-34d1-4ee8-9c27-3b3a9066c13f,General,Draft a professional email about AI ethics,7,377,Professional Writing,5,1.61,35,Mobile,fr,0.9045,3.74,Standard,0,8,3,Turks and Caicos Islands
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,3ef25d28-2d46-4cbb-81cb-489921d5d664,Technical,Optimize this REST APIs code:,5,452,Code Optimization,5,2.2,36,Mobile,fr,0.9124,0.76,Instant,0,8,0,Vietnam
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,e47ffefb-ef90-430f-8079-eaccb3d01536,General,How to implement neural networks in Python?,7,373,Implementation Help,5,2.2,44,Mobile,en,0.8744,0.74,Instant,0,6,3,Saint Helena
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,5804444d-2d57-4eac-8baf-f63fe1805545,Technical,Debug this error in neural networks:,6,341,Debugging,5,2.2,38,Mobile,en,0.8634,1.01,Instant,0,2,3,Cook Islands
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,831cd6a1-88cf-4e57-8f58-cb818cc16bc4,Technical,Explain REST APIs algorithm,4,188,Algorithm Explanation,5,2.2,13,Mobile,de,0.9254,1.01,Instant,1,2,1,Montenegro
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,263de45f-78ed-48ad-b9ed-0e91f45c3b5e,General,How to implement neural networks in Python?,7,330,Implementation Help,5,2.2,10,Mobile,zh,0.906,1.01,Instant,1,8,0,United Kingdom
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,516de599-34a6-4fa9-9415-6ab4795779da,Technical,Debug this error in neural networks:,6,330,Debugging,5,2.2,36,Laptop/Desktop,zh,0.8706,0.91,Instant,0,5,2,Turkmenistan
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,774f1ab7-ff8a-44d3-bc10-e9319efe2de4,Technical,Debug this error in neural networks:,6,326,Debugging,5,2.2,13,Mobile,es,0.9493,0.67,Instant,0,10,0,Brunei Darussalam
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,5e887db5-83eb-4017-8e21-94b1e4eddae6,General,How to implement SQL optimization in Python?,7,127,Implementation Help,5,2.2,55,Mobile,de,0.892,0.84,Instant,0,9,2,Cocos (Keeling) Islands
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,daf25a63-5248-46e5-aabc-e6cdd14743c2,Technical,Optimize this neural networks code:,5,421,Code Optimization,5,2.2,27,Mobile,en,0.871,0.74,Instant,0,1,3,Isle of Man
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,a8b82742-e2fc-475e-a91e-120376536246,General,How to implement SQL optimization in Python?,7,316,Implementation Help,5,2.2,36,Mobile,zh,,0.84,Instant,0,8,3,Togo
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,fb1982f5-1e3f-4609-b2b8-fb32f369d538,Technical,Debug this error in neural networks:,6,117,Debugging,5,2.2,48,Laptop/Desktop,fr,0.9428,0.93,Instant,0,5,1,Vanuatu
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,e618e045-0a4c-4ea7-90ff-f954b87179d6,Technical,Optimize this neural networks code:,5,332,Code Optimization,4,1.8,17,Tablet,en,0.8999,0.65,Instant,0,10,2,Tanzania
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,004984f8-24c6-4337-8a7b-59d0267139ee,General,How to implement REST APIs in Python?,7,348,Implementation Help,5,2.2,51,Mobile,de,0.9167,0.66,Instant,0,8,2,Rwanda
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,083f36db-d796-4a12-a963-4e10bc26a338,Technical,Optimize this SQL optimization code:,5,391,Code Optimization,5,2.2,57,Mobile,fr,0.932,0.93,Instant,1,7,0,Belize
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,be3e6238-f497-4907-8188-07e8fae1cb84,Technical,Optimize this SQL optimization code:,5,236,Code Optimization,5,2.2,29,Mobile,fr,0.867,1.01,Instant,0,1,3,France
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,5efd7f43-3335-4510-80a8-5dd017634819,Technical,Optimize this SQL optimization code:,5,358,Code Optimization,5,2.2,54,Mobile,fr,0.8729,1.01,Instant,0,7,3,Bouvet Island (Bouvetoya)
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,136ea32a-d654-4eb2-8b1d-5ddb6e1d7733,General,How to implement SQL optimization in Python?,7,181,Implementation Help,5,2.2,57,Tablet,es,,0.71,Instant,0,7,2,Panama
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,46fcc147-1049-4245-8d63-a4945f088562,Technical,Debug this error in neural networks:,6,499,Debugging,5,2.2,39,Laptop/Desktop,es,0.9514,0.93,Instant,0,3,2,Brazil
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,65504957-35c6-4c16-86c8-fe37c1e97cea,Technical,Debug this error in neural networks:,6,158,Debugging,5,2.2,12,Mobile,de,0.9193,0.65,Instant,0,5,3,Benin
2024-02-04,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,06e05bf1-6456-40a8-a9bf-cd5421615cca,Technical,Debug this error in SQL optimization:,6,135,Debugging,4,1.8,56,Mobile,de,0.8684,0.64,Instant,0,5,1,Isle of Man
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,89302168-5a68-4262-b54b-c6749fb0dbb7,General,Draft a professional email about climate change,7,444,Professional Writing,4,1.06,17,Laptop/Desktop,zh,0.7949,4.25,Standard,0,5,0,Israel
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,ed75e700-5f14-4a07-ab32-e1672995cad7,General,Explain AI ethics in simple terms,6,448,Education,3,0.66,29,Laptop/Desktop,de,0.7685,4.44,Standard,0,7,3,Uruguay
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,4d8f4069-9378-4fd3-8422-15b676d1d0c5,General,Explain personal finance in simple terms,6,150,Education,3,0.66,18,Laptop/Desktop,en,0.8165,4.29,Standard,1,10,1,Algeria
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,8e90690a-fe96-43ca-807f-3ff7f0588cd7,General,Explain climate change in simple terms,6,127,Education,4,1.06,24,Mobile,en,0.8431,4.22,Standard,0,4,3,Heard Island and McDonald Islands
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,390055bb-9709-4845-a0fe-5558c7f8fb07,General,Write a blog post about AI ethics,7,329,Content Creation,5,1.46,17,Mobile,fr,0.8088,4.39,Standard,0,2,0,Macao
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,ea9bb72c-e0dd-43d2-8e17-ef82bdf2f254,General,What are the best practices for AI ethics?,8,100,Best Practices,4,1.06,11,Mobile,en,0.8258,4.3,Standard,0,10,2,Trinidad and Tobago
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,cde22e19-7f95-4167-8b78-65cab5bf06b1,General,Explain AI ethics in simple terms,6,54,Education,4,1.06,22,Mobile,es,0.829,4.28,Standard,0,10,1,Belgium
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,7ce9bf70-81e1-4edd-a163-6837029a3c47,General,Write a blog post about personal finance,7,303,Content Creation,4,1.06,10,Laptop/Desktop,es,0.8208,4.13,Standard,0,7,1,Gambia
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,c37c97e6-943f-4dde-b84d-277538a2f31e,General,Write a blog post about AI ethics,7,309,Content Creation,5,1.46,36,Laptop/Desktop,de,0.8293,4.31,Standard,0,7,2,Niger
2024-03-22,3,Friday,ChatGPT,GPT-4-turbo,800000,40000,40000,0.05,0.95,15f34d62-cbfa-4471-b05a-d6aa20c8dcfc,General,Explain climate change in simple terms,6,420,Education,5,1.46,18,Laptop/Desktop,zh,0.7627,4.37,Standard,0,5,0,Ukraine
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,e0d52173-eca5-4d60-901d-462af17b4b5a,General,How to implement neural networks in Python?,7,220,Implementation Help,5,2.22,38,Laptop/Desktop,zh,0.8407,0.83,Instant,0,1,0,Moldova
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,fe287b5d-678d-4a9d-9049-dee3ba778a33,Technical,Explain SQL optimization algorithm,4,160,Algorithm Explanation,5,2.22,14,Mobile,en,0.9194,0.57,Instant,0,2,1,Cameroon
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,5ddeaf93-f853-4c90-af3b-e8bceb1a276e,Technical,Explain neural networks algorithm,4,467,Algorithm Explanation,5,2.22,47,Mobile,zh,0.8688,0.49,Instant,1,9,0,Germany
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,3b7b6a73-1264-4379-a92a-dcb86ea0f763,Technical,Optimize this REST APIs code:,5,226,Code Optimization,5,2.22,52,Mobile,en,0.8603,0.67,Instant,1,5,0,Grenada
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,ea677140-8f22-4e16-b436-4a36fbf5ce0e,Technical,Optimize this neural networks code:,5,76,Code Optimization,5,2.22,50,Laptop/Desktop,de,0.8783,0.75,Instant,0,4,3,Mozambique
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,4077fe33-72c0-4e1d-8838-b8fd63e83766,Technical,Debug this error in SQL optimization:,6,216,Debugging,5,2.22,45,Laptop/Desktop,zh,0.8916,0.64,Instant,0,7,2,Suriname
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,aeda8bbc-8862-4070-a192-33a3f3c8ff2a,Technical,Debug this error in SQL optimization:,6,191,Debugging,4,1.82,44,Mobile,es,0.8437,0.63,Instant,0,4,0,Suriname
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,ff5f8b1e-3914-44c2-b715-fd8badf26e49,Technical,Optimize this neural networks code:,5,339,Code Optimization,5,2.22,60,Mobile,zh,0.9174,0.85,Instant,0,9,1,Solomon Islands
2024-01-30,1,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,7e312c47-5861-415e-b24f-6be0c2b1fd1e,Technical,Debug this error in neural networks:,6,206,Debugging,5,2.22,33,Mobile,fr,0.8446,0.63,Instant,0,10,1,Kenya
